ID,MET,METphi,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,Total_products,Total_b,Total_j,Total_g,Total_leptons
3442,82202.1,-2.23849,205737.0,178125.0,-0.520091,-0.34994699999999995,135086.0,116890.0,-0.514649,1.63188,159693.0,114866.0,-0.8354729999999999,2.79264,149299.0,83639.4,-1.1772,-0.22724,10,3,7,0,0
3443,33864.9,-0.536467,156466.0,94446.1,1.07157,2.58853,544585.0,90191.8,-2.48405,-0.817734,117078.0,66058.9,1.16851,-2.3539,279056.0,59951.8,2.2171,1.6791099999999999,6,2,4,0,0
3444,19360.5,-1.61579,192746.0,137058.0,-0.868007,0.987233,91548.2,68806.9,0.778309,2.9281200000000003,94200.1,50412.7,1.23535,-2.13305,807213.0,41373.0,3.66342,-0.996583,5,0,5,0,0
3445,65563.6,-2.79966,1017180.0,141803.0,2.65851,0.10457799999999999,316054.0,106307.0,1.75168,0.617686,658929.0,79569.5,2.803,1.5463799999999999,269611.0,78951.8,1.89687,-1.66677,9,0,7,0,2
3446,189086.0,-0.375807,254167.0,167617.0,0.954965,2.00218,181976.0,155856.0,0.539816,-1.73065,250593.0,105200.0,1.5091,1.00084,70300.5,67669.5,-0.247178,-2.03728,9,3,5,0,1
3447,36457.5,-0.016486700000000003,241642.0,231456.0,-0.101692,0.32706999999999997,321815.0,177039.0,-1.20066,2.51836,206953.0,168755.0,0.632414,-2.98873,212636.0,166853.0,0.717217,-1.0926200000000001,7,1,6,0,0
3448,91255.1,-1.89618,126251.0,108028.0,0.5616909999999999,1.6440700000000001,463175.0,105240.0,2.16168,-3.1061900000000002,102946.0,93130.5,0.443521,-2.64452,82940.9,75359.6,0.439723,-0.757587,13,3,10,0,0
3449,17532.3,3.0524299999999998,79767.5,72758.6,-0.420567,0.272513,80324.6,68841.9,-0.5085529999999999,2.84826,105812.0,53365.6,-1.30376,-0.7474,63118.7,46292.2,-0.810453,-2.5430099999999998,5,1,4,0,0
3450,37392.6,-2.6604900000000002,100229.0,96615.4,0.220879,-0.262946,118764.0,70928.4,1.09418,-1.84197,150334.0,69731.1,1.39827,2.77576,49063.8,44966.2,0.4209100000000001,1.0791600000000001,7,1,6,0,0
3451,40020.6,-3.0360099999999997,127799.0,125455.0,-0.0395534,2.4782599999999997,116656.0,101210.0,0.527384,-0.576849,66946.0,55565.4,0.620514,0.957211,42611.0,37503.1,-0.504768,-1.10348,5,2,3,0,0
3452,67103.5,-1.22205,324828.0,283017.0,0.527794,1.9412200000000002,265159.0,126683.0,1.36807,-0.8425889999999999,94043.8,93342.4,-0.118205,2.0301099999999996,238022.0,90098.6,1.62407,-1.7417,13,4,9,0,0
3453,55884.9,-2.25408,252647.0,111165.0,1.45807,0.7030390000000001,159253.0,69374.1,1.47073,-3.07145,153071.0,40625.3,2.00073,0.222927,35982.7,30543.2,0.574023,0.49529700000000004,5,1,4,0,0
3454,105911.0,1.18668,667896.0,157574.0,2.12284,-1.7285700000000002,525643.0,83027.5,2.53188,1.2856299999999998,316168.0,63016.4,2.2959400000000003,-2.39608,0.0,0.0,0.0,0.0,3,1,1,0,1
3455,27109.4,-2.4647799999999997,472791.0,188076.0,1.5685,-1.6750200000000002,109875.0,108200.0,-0.100682,1.07369,109287.0,104025.0,0.310616,2.05038,422967.0,102405.0,2.09598,0.625475,6,2,4,0,0
3456,213720.0,-1.26799,1015370.0,358566.0,1.6941,1.38605,357314.0,85337.2,2.10988,-0.53763,311437.0,62722.7,2.28309,-1.8851900000000001,214528.0,45463.8,-2.23175,2.36299,8,2,4,0,2
3457,269659.0,1.3950799999999999,312796.0,241594.0,0.729366,-2.0888,296101.0,122105.0,1.53199,-1.2587899999999999,409993.0,92367.5,2.16835,1.27357,70002.7,69588.7,0.0999828,-2.87784,7,1,6,0,0
3458,224832.0,1.2373100000000001,255365.0,199284.0,0.684967,-2.0230200000000003,115856.0,47078.0,1.54694,-0.9908809999999999,53508.7,52981.0,-0.140999,1.4259,0.0,0.0,0.0,0.0,3,0,2,0,1
3459,81949.5,-0.530219,79804.1,41426.4,1.2694,2.4073900000000004,45361.7,38419.8,0.589572,2.46107,98669.0,92967.1,0.348467,-0.28381999999999996,154871.0,70378.7,1.42569,-2.36841,4,2,0,0,2
3460,28588.9,2.83566,209443.0,169202.0,0.66391,-1.73555,221540.0,165496.0,-0.799217,1.08182,82757.6,79586.2,-0.022303,-2.59647,90609.9,76548.3,0.542524,0.596692,6,1,5,0,0
3461,29568.0,-1.3118100000000001,161587.0,60362.9,-1.63553,0.592526,44415.8,41354.9,-0.382352,-3.13279,88458.8,33770.2,-1.61255,-1.89703,190110.0,72248.5,1.6224,1.61552,4,0,3,0,1
3462,22383.2,-0.29130900000000004,284917.0,88250.6,1.83923,-2.4708799999999997,104495.0,77435.0,0.803134,0.858296,597612.0,63679.1,2.92902,1.52093,53611.7,51933.0,-0.238945,-2.59836,7,2,5,0,0
3463,34209.1,1.96527,93852.6,84382.6,0.417728,-1.6976200000000001,141226.0,78226.8,-1.18484,2.38043,483660.0,67031.5,2.66425,-0.5757720000000001,151150.0,59166.2,1.58738,0.7970520000000001,11,2,9,0,0
3464,195652.0,-2.94225,74699.8,72757.1,-0.212685,-0.0427891,122731.0,70280.4,-1.15208,0.117374,103279.0,42621.6,1.52662,-0.291041,112188.0,23874.4,-2.2262,1.8070400000000002,5,0,4,0,1
3465,63780.2,-0.135663,121147.0,90228.1,0.798089,-2.51297,155586.0,77870.9,-1.31179,1.99927,88491.9,76633.4,0.536226,-0.938565,430799.0,62675.4,-2.61532,1.7299799999999999,6,0,6,0,0
3466,32226.2,1.09301,435837.0,128991.0,-1.88756,-1.96615,123323.0,94842.7,-0.736809,0.568235,76088.9,51099.3,0.943303,1.7342799999999998,60995.1,45893.4,0.78673,-2.05477,5,2,3,0,0
3467,21449.4,0.5642020000000001,137993.0,120144.0,0.533841,2.96953,189446.0,75580.1,1.56299,-0.268515,177846.0,65579.3,1.6468,-1.3020100000000001,115086.0,58320.6,1.29349,1.93055,5,2,3,0,0
3468,10060.4,-0.5654279999999999,811871.0,181112.0,-2.18014,0.32057800000000003,1004410.0,136820.0,-2.68167,-3.0322,190952.0,55241.2,-1.91072,2.7216400000000003,59414.9,37823.0,1.01491,-1.83843,9,1,8,0,0
3469,125117.0,-0.885336,160556.0,118803.0,-0.802251,1.8722599999999998,69286.1,50204.0,0.8331360000000001,-2.67377,70508.8,49794.8,0.8568870000000001,-0.286396,67044.5,44346.6,-0.964638,2.8378200000000002,5,2,3,0,0
3470,217669.0,0.832285,529368.0,214355.0,-1.55244,-2.46588,252445.0,52409.8,-2.25414,-2.38075,54843.7,40732.9,-0.805746,-0.29622800000000005,74610.7,27082.1,-1.6674400000000005,-0.28315,5,1,3,0,1
3471,149205.0,-0.515034,246180.0,78525.1,-1.80682,-3.04011,214604.0,62794.2,-1.89897,-2.1101,62046.3,59095.6,0.29635700000000004,1.54259,83506.4,52677.0,-1.02501,1.8907599999999998,7,2,5,0,0
3472,11030.4,-2.46663,682651.0,61678.7,-3.09498,-0.282296,58378.6,56303.5,-0.261957,2.94631,207284.0,51333.7,-2.07222,2.06377,643893.0,38579.9,3.50695,2.80341,6,0,6,0,0
3473,18471.6,-1.58397,121438.0,51807.7,-1.49273,-2.88488,104703.0,49256.1,-1.38388,-0.43177200000000004,92654.1,48497.2,-1.25737,1.6403,597336.0,30840.0,-3.65612,2.84239,6,0,6,0,0
3474,39385.8,1.97553,100614.0,48747.5,-1.35032,-1.1435799999999998,197277.0,43841.7,-2.18378,1.36799,52479.2,28487.6,-1.21757,-2.6901200000000003,592687.0,27603.7,-3.7592,-0.846807,6,1,4,0,1
3475,33269.1,2.32461,70639.7,55643.6,-0.672183,-0.0203994,50923.5,49965.5,0.13506600000000002,-0.148812,77696.6,36873.7,-1.37022,2.4036,69348.9,32749.5,1.37225,-2.08738,5,0,5,0,0
3476,176770.0,-0.24967899999999998,640094.0,287478.0,-1.43101,3.08658,383258.0,281431.0,-0.8205819999999999,0.017361500000000002,396940.0,135196.0,-1.73942,2.17942,187997.0,102778.0,-1.20778,-2.49527,11,4,7,0,0
3477,60838.3,2.77704,327876.0,81729.6,2.0658,-1.9367599999999998,203576.0,55232.3,1.97521,0.20805500000000002,1172160.0,49373.2,3.85986,0.44568100000000005,0.0,0.0,0.0,0.0,3,1,2,0,0
3478,12262.4,2.71533,154319.0,109541.0,0.8629110000000001,2.00263,122549.0,74029.3,1.08219,-1.3323,242211.0,63411.3,2.01499,-0.274366,575574.0,35903.5,3.4664,0.923881,6,0,6,0,0
3479,53726.0,-1.87342,274439.0,134332.0,-1.3297,1.8474099999999998,117506.0,78966.6,-0.937659,-1.31602,44036.3,39711.0,-0.460305,-1.9156,43219.8,30037.4,-0.8958889999999999,1.1627,6,2,3,0,1
3480,87716.9,2.38733,252743.0,141950.0,1.17531,-1.67429,129554.0,60468.3,-1.39083,0.35757,680897.0,58359.5,-3.14801,2.32839,100716.0,30331.5,1.86725,1.38319,6,1,4,0,1
3481,100637.0,-0.527622,272813.0,57119.0,-2.2452,-2.9371400000000003,373443.0,46390.0,-2.77416,2.1657900000000003,35426.5,33930.6,-0.217631,1.9933,497095.0,31486.9,-3.45129,1.23981,5,2,2,0,1
3482,122212.0,-0.461791,194519.0,185719.0,0.27047,2.43298,209790.0,175808.0,-0.5370159999999999,-3.0065,137092.0,118429.0,-0.542099,1.4817200000000001,87350.9,86075.6,0.13906500000000002,-1.27902,10,4,5,0,1
3483,55133.7,1.57318,121858.0,63000.7,-1.27245,2.10418,55019.5,50072.5,-0.392854,-0.96599,88429.2,48873.4,-1.19558,-0.13673,59017.1,48685.1,-0.6241760000000001,-1.8176299999999999,5,2,3,0,0
3484,18659.5,1.8557099999999997,141460.0,100752.0,0.863914,-0.856417,164316.0,67918.5,1.52486,2.26247,323780.0,56716.0,2.4267,-1.07946,412834.0,42827.9,2.95577,2.70567,6,2,4,0,0
3485,18640.4,-2.12169,285996.0,113113.0,1.57387,1.58244,123559.0,75928.6,-1.04832,-1.2907,253793.0,45943.7,2.3930700000000003,-1.8540299999999998,0.0,0.0,0.0,0.0,3,2,1,0,0
3486,39301.3,-1.8868,274961.0,99361.5,-1.67505,1.36144,91869.6,88512.7,0.255253,-0.968741,157758.0,77480.6,-1.33277,2.6438900000000003,42656.6,28476.0,0.949183,-2.25855,7,1,6,0,0
3487,33170.4,-0.456222,92346.2,83227.5,0.418135,-3.11848,97642.7,50311.1,-1.27872,-2.93971,1519550.0,40613.3,4.31503,-0.21926500000000002,59767.2,39674.5,-0.964228,1.51563,6,2,4,0,0
3488,87878.2,0.35634299999999997,469727.0,173546.0,1.6480400000000002,-0.47195699999999996,309721.0,96608.8,1.8302,-2.33399,84743.3,80734.0,0.25845,-2.90083,90617.9,72445.0,0.682128,2.45086,8,2,6,0,0
3489,147301.0,-0.00313939,529497.0,131197.0,-2.07148,-2.95785,56688.5,50087.5,-0.485735,1.52531,32367.4,29506.5,0.357258,2.86974,31552.2,26829.9,0.5602659999999999,-0.7230800000000001,6,0,5,0,1
3490,30292.0,-0.26637,194433.0,185125.0,-0.0190613,2.37773,158092.0,156433.0,0.0314983,-2.9449799999999997,172577.0,134014.0,0.736106,0.466221,329888.0,130353.0,1.57903,0.561138,13,3,10,0,0
3491,26486.9,-1.0447899999999999,123293.0,116290.0,0.237872,1.3362399999999999,59679.6,58517.3,0.182055,-1.55803,70650.1,50919.8,0.84751,-2.4084,0.0,0.0,0.0,0.0,3,2,1,0,0
3492,15910.6,2.0323700000000002,89073.8,84026.8,-0.33612800000000004,0.737933,397521.0,81208.2,2.26873,2.5728400000000002,83001.7,77474.4,-0.362985,-1.31871,64735.9,38573.8,-1.09874,1.7514,7,2,5,0,0
3493,21057.1,-1.90793,176418.0,87885.8,-1.32006,0.9498840000000001,125744.0,69484.2,-1.19528,-0.512216,115501.0,50160.0,-1.47356,-2.68459,566347.0,38059.5,3.392,-2.90591,6,1,5,0,0
3494,42110.9,-0.17364100000000002,113249.0,99275.1,-0.488834,-3.1388599999999998,100049.0,72295.7,-0.8450690000000001,0.966348,184487.0,60030.7,-1.78608,-1.9834200000000002,70467.9,49477.9,-0.877492,-1.3292,7,1,6,0,0
3495,34328.7,0.182759,787040.0,102242.0,-2.72975,2.53786,714493.0,66908.0,-3.05912,-2.87448,56935.6,53881.2,0.313868,-0.258857,70225.9,46558.8,-0.969554,-0.960491,5,0,5,0,0
3496,36493.6,-0.764907,571523.0,95231.8,-2.47702,1.34971,676608.0,77310.6,-2.85889,-1.57942,158554.0,40263.6,-2.0470900000000003,-2.99948,0.0,0.0,0.0,0.0,3,1,2,0,0
3497,87811.7,-0.8062159999999999,96673.1,75939.8,-0.699507,2.64683,27098.0,26896.6,0.0631748,1.79227,43412.8,32506.7,-0.797817,-1.49262,26236.1,22033.8,-0.608174,-0.00300203,4,1,1,0,2
3498,33462.0,-0.8610200000000001,89467.1,66879.6,-0.790097,2.13005,205880.0,56412.9,1.96735,-1.50022,60601.0,53650.0,0.48212,-0.22994499999999998,102374.0,42787.9,1.51737,3.1005700000000003,5,0,5,0,0
3499,125388.0,0.620858,763133.0,447542.0,1.12619,-3.0238400000000003,913981.0,205804.0,2.17079,0.44118500000000005,372533.0,158275.0,1.4974,0.0732115,586849.0,151281.0,-2.03122,-1.40286,11,3,8,0,0
3500,58384.5,0.8643930000000001,291222.0,202163.0,0.881351,2.81988,220274.0,185189.0,-0.570401,-1.54424,158788.0,116552.0,-0.8219360000000001,-2.31014,203566.0,110292.0,1.21534,0.192949,12,1,11,0,0
3501,299833.0,0.690894,369124.0,368152.0,-0.0281959,-1.97806,409608.0,273535.0,0.959329,-2.0432900000000003,120577.0,106404.0,-0.493189,0.9141090000000001,192503.0,78104.1,-1.54556,0.6475770000000001,11,2,7,0,2
3502,67693.5,-2.64914,1100850.0,73245.9,-3.402,0.741974,394437.0,61942.6,-2.53788,0.313092,327131.0,60451.0,-2.37205,-2.804,253302.0,52159.2,-2.26242,1.7722799999999999,5,1,4,0,0
3503,27447.6,2.46481,892602.0,90174.2,2.98281,-0.272953,131908.0,86853.5,0.968407,2.66129,182306.0,44135.0,2.09479,-0.663567,100000.0,26522.8,2.00038,2.44875,4,1,3,0,0
3504,13636.9,-0.981469,465655.0,99228.5,-2.22732,0.207744,212816.0,66963.4,-1.82234,1.68187,136169.0,59239.7,-1.47148,3.00462,65524.4,58362.8,0.365079,-2.4278,6,2,4,0,0
3505,88837.5,-2.53382,426105.0,94091.9,2.18906,0.381725,426449.0,46153.5,2.91278,3.02318,296837.0,32160.2,2.91225,0.7115319999999999,233518.0,29602.1,2.75432,-0.45509099999999997,5,0,4,0,1
3506,122906.0,-1.91028,453025.0,314287.0,0.9005340000000001,0.617352,670973.0,187146.0,-1.94983,-2.72934,1998070.0,58230.3,4.22845,-3.01198,39516.2,35283.0,0.468637,-0.307292,5,1,3,0,1
3507,35745.0,-1.0276299999999998,189170.0,95028.1,1.31096,1.2095,120808.0,85107.3,0.8693219999999999,-2.30305,82251.9,50409.6,1.04687,0.20648000000000002,38074.2,36829.5,0.218452,-1.6555799999999998,6,1,5,0,0
3508,3789.55,-1.85192,243568.0,57712.7,2.11795,-0.623458,67718.5,49601.4,0.8259860000000001,2.54802,57674.7,37097.7,1.00263,-2.13941,39880.8,35995.6,0.43972,-0.9844579999999999,6,1,5,0,0
3509,232488.0,-1.91186,731504.0,212077.0,-1.90918,1.57907,202630.0,172192.0,-0.565809,1.69301,432957.0,89733.9,-2.25589,-2.25707,108474.0,84924.3,-0.6970270000000001,-1.1305,8,3,5,0,0
3510,12147.9,-0.927449,96265.3,62942.7,0.977585,-1.55959,328394.0,60054.3,2.38288,-0.651908,147682.0,59958.9,1.5467799999999998,2.8908400000000003,208509.0,45280.8,-2.20654,2.17231,8,2,6,0,0
3511,62014.7,2.32235,200111.0,114997.0,-1.14979,0.7558090000000001,153065.0,93131.7,-1.07796,-2.41942,281286.0,92373.0,-1.7778,-1.9965,190450.0,53573.7,-1.93945,-0.44435699999999995,5,2,3,0,0
3512,278330.0,-1.37434,1112790.0,615546.0,-1.19486,1.90429,781828.0,459745.0,-1.10848,-1.3459,156507.0,141172.0,-0.389767,1.07007,205428.0,38989.3,-2.34539,1.2204899999999999,6,1,5,0,0
3513,201433.0,-1.4772299999999998,664768.0,156319.0,-2.12611,1.9892599999999998,137337.0,113603.0,-0.619412,-2.2370799999999997,484386.0,67815.0,-2.65406,0.633102,693790.0,60589.9,-3.1291900000000004,1.59874,7,1,5,0,1
3514,115089.0,0.337654,177090.0,167345.0,0.333563,2.85859,68546.7,67521.7,0.138676,-2.70005,110630.0,67226.8,-1.07103,-1.37144,63914.9,52592.2,-0.634627,0.34081500000000003,8,1,7,0,0
3515,9516.77,2.1561,98502.3,83682.6,-0.575727,1.13021,286740.0,60862.0,-2.23065,-1.55541,89937.1,57764.9,-1.00954,2.35307,210783.0,52815.7,-2.06067,-0.607376,5,1,4,0,0
3516,58712.1,0.9283799999999999,264485.0,88978.8,1.7503400000000002,-2.55505,106307.0,52682.6,1.3243,-0.206686,69407.8,37054.4,1.22968,1.9940200000000001,209890.0,25305.7,-2.80415,-1.10396,5,1,3,0,1
3517,73352.4,-2.5607,152104.0,91888.4,1.08864,1.6345,126915.0,76125.4,-1.0731700000000002,-0.40520900000000004,79493.2,62732.4,0.707829,-3.12826,59926.9,54310.0,-0.450012,-1.0998700000000001,7,2,5,0,0
3518,33086.2,1.60963,379643.0,143286.0,-1.62675,0.369981,128711.0,127126.0,-0.124336,-2.37494,69602.0,68833.5,-0.00862497,2.7362599999999997,358673.0,43863.4,-2.79037,2.46556,7,1,6,0,0
3519,45915.5,1.71927,778466.0,238549.0,1.85069,-1.45135,183816.0,129806.0,0.849568,0.668094,95754.8,77284.5,-0.675517,2.7342299999999997,418930.0,69688.8,2.47963,2.30146,5,2,3,0,0
3520,8484.77,-1.0607,267373.0,104348.0,-1.59139,-1.8827599999999998,199772.0,55965.3,-1.94348,0.615683,124706.0,55471.9,-1.44506,1.6189,55803.6,51520.7,-0.36021,-1.83647,6,2,4,0,0
3521,28889.2,-1.22481,101098.0,90393.0,-0.465451,-3.13482,59112.5,53498.7,-0.446353,-0.125126,27691.9,27218.0,0.0689728,2.0236400000000003,0.0,0.0,0.0,0.0,3,1,2,0,0
3522,199595.0,2.04087,637535.0,269605.0,1.49671,-1.52955,374299.0,168602.0,1.43377,-0.254209,243564.0,155849.0,1.00995,0.737823,213142.0,154426.0,0.832197,-2.79695,7,1,6,0,0
3523,108707.0,1.10582,194136.0,139841.0,0.831835,-1.57254,122060.0,102468.0,0.598454,-2.67101,88684.7,86755.6,-0.124727,1.40783,208906.0,82370.6,1.58083,-2.19405,13,2,11,0,0
3524,166298.0,2.41125,302935.0,172952.0,-1.14037,-1.16646,442629.0,128255.0,1.90923,-2.05571,120856.0,120112.0,-0.049328,0.635895,158680.0,118371.0,0.798798,-1.04712,10,0,9,0,1
3525,71084.4,0.294536,85965.6,79069.2,-0.379776,3.03425,102236.0,57081.0,-1.18303,-0.617662,99939.6,40490.6,-1.54593,-2.8124,32291.0,29687.1,-0.307914,1.2364899999999999,5,2,2,0,1
3526,19529.2,-1.50137,91122.1,82916.9,-0.418715,-0.378193,289220.0,76552.5,2.00322,1.35151,188819.0,44139.0,2.1297,2.46067,55278.1,38993.0,0.866858,-2.73957,7,1,6,0,0
3527,36630.6,-0.612442,109992.0,91571.2,0.621256,-0.302105,147020.0,86604.8,1.09802,-3.09815,169919.0,64372.1,-1.61807,-3.03221,748070.0,62715.5,-3.17021,2.27069,6,1,4,1,0
3528,156881.0,-0.632401,237653.0,135695.0,1.15526,2.73018,341461.0,108136.0,1.81521,1.29663,163956.0,88954.4,1.21623,-0.54055,132163.0,79751.7,1.08768,1.6430200000000001,10,3,5,0,2
3529,60836.2,2.70207,824174.0,110351.0,-2.69881,0.0385039,378645.0,99343.1,-2.01277,3.06278,86665.9,64502.9,0.797154,-2.7749200000000003,120870.0,62803.2,-1.26483,0.626106,11,2,9,0,0
3530,60658.0,-0.21204099999999998,1164570.0,45061.1,-3.94482,2.83869,70311.3,42089.7,-1.09926,-0.8307459999999999,77596.3,36117.9,-1.39457,-0.12300799999999999,28289.1,26891.0,-0.260991,-1.33769,7,0,5,0,2
3531,13970.9,1.3002,70302.3,66864.1,-0.141413,-0.9494549999999999,159255.0,65117.8,-1.5405799999999998,1.8604599999999998,141968.0,57182.6,1.55661,-1.8244,73669.6,56591.1,0.741811,2.60878,8,1,7,0,0
3532,8768.88,-1.11863,281662.0,106265.0,1.62342,-1.20563,83838.6,75564.8,0.463087,2.18887,124203.0,55029.9,-1.44984,2.5951299999999997,301746.0,43175.3,2.6308700000000003,-3.13613,6,1,5,0,0
3533,65597.4,2.05072,87943.5,69350.4,0.706105,-1.29355,1128950.0,66396.1,-3.52565,-1.38133,664568.0,59591.1,-3.10273,0.265685,399967.0,56748.7,-2.64061,2.7410799999999997,4,1,3,0,0
3534,18258.3,-0.629492,413172.0,121350.0,1.89562,-2.8925400000000003,151679.0,94397.1,1.0498,2.96769,86437.0,71509.1,0.624153,0.428756,193320.0,69574.4,-1.6785599999999998,-0.815841,8,1,7,0,0
3535,24160.3,0.517908,249503.0,108113.0,-1.47627,-2.3304,199637.0,71364.2,-1.68763,2.6252299999999997,66825.7,61429.5,0.390607,-0.343862,204633.0,24181.0,2.82487,2.80179,5,2,2,0,1
3536,19484.1,1.25528,176789.0,174158.0,-0.131589,1.93544,164618.0,138055.0,-0.590395,-1.02233,147539.0,70575.0,1.35984,-2.01076,73164.6,69395.0,-0.258948,0.397257,9,2,7,0,0
3537,24653.9,-1.14473,98723.6,97941.3,0.034536000000000004,-2.62569,83365.2,80560.2,0.062342599999999984,1.84322,80450.3,71351.2,0.487182,-1.41394,137167.0,51845.5,-1.62627,1.02693,7,2,5,0,0
3538,35159.9,-2.636,175374.0,127650.0,-0.8366450000000001,1.9752900000000002,153813.0,83623.1,1.21636,-0.580523,137740.0,75928.6,1.19631,0.06096699999999999,60423.9,60192.2,-0.0672831,-1.90156,7,2,5,0,0
3539,1652.72,0.46711800000000003,182631.0,91154.2,-1.31591,-1.42603,74156.4,68307.0,-0.397302,1.72935,88415.7,54003.6,-1.07352,1.4172200000000001,61647.8,52437.9,-0.5765170000000001,-2.5422599999999997,4,3,1,0,0
3540,48573.4,2.54392,403256.0,109977.0,-1.97288,-1.3444,1385150.0,67885.5,-3.70825,0.631825,1304940.0,54560.5,-3.86721,-3.09322,100145.0,24103.6,-2.09978,1.10975,6,1,4,0,1
3541,48945.5,-0.7334689999999999,162534.0,152050.0,-0.346269,2.20343,190395.0,120488.0,1.02329,-1.54608,128082.0,114894.0,-0.472241,1.51601,169904.0,101789.0,1.099,-0.7247899999999999,6,2,4,0,0
3542,61461.8,-0.384369,313756.0,99776.9,-1.81077,-2.10467,173094.0,77060.7,-1.44695,1.9750400000000001,184619.0,62859.5,-1.73742,0.739531,19961.3,19652.5,-0.176967,2.81261,4,2,1,0,1
3543,25093.4,-0.16716199999999998,102496.0,54806.2,1.23471,2.85945,281559.0,49872.7,2.41387,1.05057,44729.2,44426.3,-0.0390452,-1.9008200000000002,1811790.0,35246.6,4.63274,-1.9729900000000002,7,2,5,0,0
3544,59843.7,-2.5003900000000003,388384.0,179165.0,-1.40794,0.48770600000000003,160073.0,156859.0,0.182633,-2.90725,285130.0,68064.8,-2.11056,0.357389,158063.0,67710.2,-1.48865,-0.853562,5,0,5,0,0
3545,56120.3,2.93627,116287.0,80826.2,-0.90192,0.14590699999999998,117923.0,73495.8,-1.04978,-0.9903129999999999,93337.1,55624.0,-1.10404,1.78835,39641.0,38002.1,0.160158,-2.84367,4,2,2,0,0
3546,57713.0,0.7482479999999999,315046.0,220566.0,0.8868799999999999,-2.00227,466455.0,216235.0,-1.39146,2.02875,136111.0,104500.0,-0.7400909999999999,-0.6638310000000001,118877.0,96447.1,0.6643319999999999,-1.3208799999999998,11,0,11,0,0
3547,45055.9,-1.64166,152036.0,45025.1,-1.88634,2.5270900000000003,225135.0,36383.4,-2.5088,-0.715241,28267.8,27082.6,-0.155605,2.87763,27167.2,26092.0,0.224508,1.2504899999999999,4,1,3,0,0
3548,88862.0,-2.3991,279482.0,112281.0,1.56138,0.228475,66708.0,53630.3,-0.643258,2.94259,123825.0,46595.9,-1.62288,0.988642,44528.6,37121.1,0.605428,-0.5952390000000001,6,1,4,0,1
3549,45218.2,-0.030097000000000002,204689.0,91983.3,-1.43485,-2.70293,86183.0,85771.9,-0.0312682,0.487123,64873.4,60961.6,-0.331793,1.46961,43633.6,41801.0,0.282671,-3.05135,5,1,4,0,0
3550,74861.0,-0.038018800000000005,109071.0,55636.4,1.28901,0.15904300000000002,92243.9,35517.1,-1.59973,2.6463799999999997,73078.2,33887.1,1.40141,2.21434,122814.0,29183.1,-2.11459,-0.703857,6,2,2,0,2
3551,564788.0,1.8875,516779.0,475331.0,-0.374514,-1.47212,419957.0,365145.0,-0.518975,1.99725,885019.0,310679.0,-1.7067900000000005,-0.918472,171489.0,165221.0,-0.199667,-0.391205,5,1,4,0,0
3552,50310.3,-0.616105,190898.0,80407.1,-1.50826,2.62322,56139.1,42986.3,-0.757053,0.00387184,130886.0,39428.2,-1.86858,-2.18945,40727.1,33402.1,-0.627887,2.35403,6,1,5,0,0
3553,6353.91,-1.16818,193509.0,169758.0,-0.413093,2.88991,229615.0,159665.0,0.901192,-0.46503,160619.0,148967.0,0.375964,0.259725,57793.6,48501.8,0.593371,-2.5899900000000002,6,1,5,0,0
3554,26623.0,-0.518062,246199.0,231540.0,0.346064,0.0935775,506979.0,216621.0,1.48315,2.33911,253373.0,94584.8,1.6392099999999998,-2.70934,144885.0,71926.9,-1.32289,-1.3335299999999999,7,0,6,0,1
3555,34052.5,-2.10653,97920.4,74372.6,-0.7678010000000001,-2.11122,132005.0,72821.6,1.1977799999999998,1.25504,103338.0,53897.9,1.26294,0.42144,265109.0,49744.8,-2.35681,-2.0339400000000003,7,1,6,0,0
3556,63168.2,1.33534,353499.0,71466.5,-2.2808900000000003,0.0670074,639139.0,67490.2,-2.93807,-2.15529,296828.0,49873.1,-2.46895,1.90556,42272.8,39308.6,0.371014,2.51231,8,2,5,0,1
3557,22379.1,-1.97813,95476.6,85614.0,0.451617,0.618155,196949.0,77759.0,1.57863,-0.320972,365924.0,61019.4,-2.47685,2.51625,58817.8,57685.7,-0.0856564,-2.90364,5,2,3,0,0
3558,26249.3,-2.90355,211427.0,108821.0,-1.28173,2.51205,357063.0,103836.0,-1.90497,-0.532237,111699.0,58326.2,-1.25995,1.34423,62604.9,49213.9,-0.6868920000000001,-2.0763,8,2,6,0,0
3559,120674.0,-1.7892299999999999,156237.0,118201.0,-0.7404470000000001,1.96012,194536.0,55079.1,1.93299,0.286542,32141.3,31828.9,0.139949,-0.366282,0.0,0.0,0.0,0.0,3,2,0,0,1
3560,50284.2,2.29162,144076.0,98335.2,0.922084,-2.7499599999999997,74448.0,69516.6,0.352486,0.21052600000000002,77214.1,63138.4,0.6478729999999999,-1.01131,181753.0,55821.7,1.84604,0.568288,5,2,2,0,1
3561,34989.0,2.35886,117742.0,103182.0,-0.5087510000000001,-3.03654,98442.2,77635.0,0.70158,0.464395,56076.4,53203.4,-0.29164,-0.390745,39996.8,29193.0,0.8235110000000001,-0.600489,5,1,3,0,1
3562,174882.0,-2.69076,1047870.0,989295.0,-0.332818,1.33702,952920.0,793300.0,-0.577476,-2.83825,724618.0,609250.0,0.561976,-0.30801999999999996,1044540.0,481884.0,1.40511,-0.727314,9,2,7,0,0
