ID,MET,METphi,Type_1,P1,P2,P3,P4,Type_2,P5,P6,P7,P8,Type_3,P9,P10,P11,P12,Type_4,P13,P14,P15,P16,Type_5,P17,P18,P19,P20,Type_6,P21,P22,P23,P24,Type_7,P25,P26,P27,P28,Type_8,P29,P30,P31,P32,Type_9,P33,P34,P35,P36,Type_10,P37,P38,P39,P40,Type_11,P41,P42,P43,P44,Type_12,P45,P46,P47,P48,Type_13,P49,P50,P51,P52
3820,37507.1,1.8664,b,291924.0,100062.0,-1.73025,-2.30527,b,100729.0,75152.8,-0.756742,1.29329,j,598249.0,60353.4,-2.98426,-0.627769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821,35687.5,-1.39853,b,232435.0,188643.0,-0.666856,0.978773,j,161974.0,156665.0,-0.204059,-1.6629,j,148702.0,112708.0,-0.777327,-1.13269,j,142669.0,93062.5,-0.990778,2.80584,b,94930.5,91398.6,-0.131293,2.06013,j,885718.0,49796.5,3.57075,1.92697,j,53226.3,44716.3,-0.582579,-2.37641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3822,2305.53,-1.66033,j,118473.0,113289.0,-0.00528462,2.17376,j,111375.0,101485.0,0.32960100000000003,-2.21116,b,85892.6,67600.8,0.690081,-0.504426,j,70665.4,59621.9,0.569567,-1.21534,j,93078.7,50614.9,-1.21689,0.864921,j,43559.5,40443.8,-0.345948,1.58669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,103063.0,1.03418,j,419636.0,391243.0,-0.345605,-2.13757,j,115397.0,112607.0,0.13905,1.70176,j,129627.0,102613.0,0.6642680000000001,0.928669,j,166576.0,99167.6,1.09349,-0.0988078,b,314875.0,56631.9,2.39962,2.95597,j,466534.0,54979.0,2.8273599999999997,0.406545,j,43868.7,42322.2,0.152346,-1.03877,j,37948.4,29313.0,0.730758,2.13469,,,,,,,,,,,,,,,,,,,,,,,,,
3824,113836.0,0.757457,j,703013.0,234436.0,-1.76112,-2.90522,j,248978.0,232401.0,-0.355821,-1.79245,j,713838.0,196195.0,-1.9626099999999997,0.448084,j,172089.0,116680.0,-0.9321139999999999,2.50437,j,797733.0,114094.0,-2.63268,-0.269387,j,177358.0,69636.4,-1.58473,1.36481,j,41617.5,32481.4,0.708778,2.74907,j,42109.4,32396.5,-0.738961,-1.03421,,,,,,,,,,,,,,,,,,,,,,,,,
3825,25848.9,-2.79009,j,308979.0,86838.2,-1.93745,-3.0824,j,93499.6,77524.4,-0.620544,0.267146,b,120548.0,59867.2,-1.32037,1.37035,j,55751.5,53480.1,-0.21861999999999998,-1.38256,j,158851.0,28389.6,-2.40597,-2.4639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,30661.9,0.290071,j,233700.0,135035.0,-1.1416600000000001,-0.0999925,j,572674.0,78981.1,-2.66912,2.58662,j,109127.0,77255.4,-0.867181,-2.4219,j,67890.4,57464.9,-0.55708,-3.06842,j,30992.0,24793.5,-0.665863,0.342625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3827,17307.9,1.08,j,861553.0,151141.0,-2.4254700000000002,-0.0842557,j,142046.0,133993.0,-0.304249,-2.96255,b,233967.0,98131.5,-1.5129299999999999,-2.95339,b,40700.7,29249.7,-0.848973,0.590753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3828,26236.9,-2.88564,j,244767.0,232054.0,0.140595,1.33542,j,344997.0,228611.0,0.934442,-2.3492,j,209788.0,91707.5,1.46784,-1.78092,j,2251780.0,73674.5,-4.11266,-0.281258,j,89432.6,69385.0,0.739703,0.690514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3829,57744.3,2.87116,b,96623.7,56437.7,-1.1135700000000002,-1.93222,j,102365.0,54041.2,-1.23908,1.45839,b,54301.8,48059.4,-0.42536899999999994,0.446649,j,871087.0,24136.4,-4.27895,-1.26511,j,718184.0,22574.4,-4.15279,1.82124,m+,64398.7,23938.5,-1.6462700000000001,1.0453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830,28959.0,-1.29054,j,158712.0,136661.0,-0.512734,-0.160352,j,240000.0,127017.0,-1.2485700000000002,-2.58437,b,108630.0,103551.0,-0.309895,2.67152,j,100972.0,66524.2,0.9561040000000001,0.0803355,b,71945.1,58725.6,-0.655307,0.562876,j,54457.3,42376.1,0.716586,0.88476,j,40869.9,39559.6,-0.231246,-2.59057,b,113647.0,33084.0,-1.9022599999999998,-3.11693,,,,,,,,,,,,,,,,,,,,,,,,,
3831,36945.5,-1.18784,j,541104.0,130092.0,2.1031400000000002,1.66398,b,172107.0,94101.3,1.19821,-1.44375,j,57720.3,45441.5,0.686711,-0.468122,j,33748.0,30972.0,-0.39744,2.82675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832,20850.5,2.75004,b,107821.0,101408.0,-0.345047,2.17547,j,102192.0,90629.9,0.42139499999999996,-2.02943,j,562439.0,61173.4,-2.90856,-0.580137,j,44967.0,42744.9,0.165737,-0.426357,j,60618.9,26607.2,-1.46197,1.841,j,1149190.0,25538.9,-4.49961,1.62245,m-,87205.0,83223.2,0.308115,2.20893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3833,62314.2,1.35636,b,120803.0,88568.7,-0.822017,-1.84677,j,305079.0,58249.8,-2.33826,1.61488,j,197861.0,33515.8,-2.46037,-2.14557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,304621.0,1.25817,j,349193.0,329937.0,0.197113,-1.81247,j,113764.0,105089.0,-0.386309,-2.59328,j,133627.0,85242.4,1.0203799999999998,0.259954,b,99303.7,81390.4,0.650091,2.01309,j,69928.1,63629.3,-0.440611,-0.617775,j,515749.0,62151.5,-2.80482,1.42127,j,74219.7,45706.2,1.0452,-2.75827,j,401847.0,35879.2,3.10676,-0.924898,j,237148.0,30058.9,2.75413,-0.180535,m+,196444.0,87851.5,1.44365,1.23236,,,,,,,,,,,,,,,
3835,13847.3,1.31405,j,389926.0,157482.0,-1.5555700000000001,1.05994,j,277640.0,142839.0,-1.28168,-1.83019,j,354932.0,128970.0,-1.6682400000000002,-2.36293,j,170449.0,26885.4,2.53258,-1.29658,j,45673.3,24395.0,1.22576,-0.618491,e+,166653.0,94184.3,-1.1722299999999999,1.61564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836,21322.0,2.6307,j,212804.0,91523.9,1.4861799999999998,-0.33887,b,74535.0,72555.9,-0.222985,2.43139,j,83091.8,51738.9,1.04793,0.745266,j,72858.8,47243.6,-0.9965440000000001,-1.27282,j,63941.7,28942.9,1.42414,-2.62021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3837,31205.3,1.92,j,325144.0,108551.0,-1.7610599999999998,-0.821487,j,382829.0,54225.2,-2.64181,1.65622,b,87124.2,46763.0,-1.22908,-2.9929,m+,45492.6,44603.7,-0.199302,1.80009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838,53093.2,-2.08486,j,341820.0,220180.0,1.00542,2.38052,e+,285819.0,202150.0,0.881059,-0.680443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3839,7960.35,0.0925859,j,131550.0,113186.0,-0.530945,-1.56541,b,191554.0,99036.2,-1.27578,1.19129,j,159236.0,92825.6,-1.13237,2.29891,j,121991.0,48756.0,-1.56513,-1.64328,b,127129.0,43056.8,-1.74413,0.194978,j,790122.0,26835.9,-4.07528,-2.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3840,29062.7,2.46574,j,419994.0,155570.0,1.64914,-0.184251,j,389462.0,153899.0,-1.57829,0.582643,j,180726.0,150053.0,0.591364,2.89524,j,148886.0,85427.2,-1.1494,-2.95068,b,139512.0,77178.3,1.1899600000000001,-2.94995,j,104089.0,59338.3,1.15775,-1.11424,j,132744.0,38698.8,1.9035400000000002,-1.25375,b,43775.2,28699.5,0.9799040000000001,1.9413,,,,,,,,,,,,,,,,,,,,,,,,,
3841,108242.0,-0.529296,j,431421.0,193330.0,1.4279600000000001,-0.432609,j,329281.0,122506.0,1.6448599999999998,-2.70527,j,781625.0,120883.0,-2.55315,2.29778,j,767374.0,113936.0,2.59455,-1.91126,j,142015.0,111183.0,0.726911,1.51563,j,91564.4,85545.6,0.329297,2.62797,j,96927.8,82167.5,-0.576923,2.4986,j,81660.0,80041.7,0.0740922,0.662202,b,44826.1,44294.1,-0.044202899999999996,-1.40038,j,194703.0,41660.6,2.22212,-1.1432,j,104355.0,39385.1,1.62878,0.159469,j,138095.0,37293.5,-1.9806700000000002,2.84313,j,55021.7,33809.5,1.06679,2.34846
3842,99991.9,-0.167429,b,298464.0,119234.0,-1.56621,0.848901,j,203152.0,113435.0,-1.17982,-2.50073,j,106481.0,106149.0,0.0525544,3.05501,j,257050.0,55178.8,2.21991,0.989326,j,76237.3,52219.6,-0.9150530000000001,2.35133,b,181031.0,49723.7,-1.9634099999999999,-1.57979,j,1091980.0,39836.0,-4.00375,-0.513023,j,137297.0,34129.2,-2.06734,-2.87448,,,,,,,,,,,,,,,,,,,,,,,,,
3843,30740.3,-2.95391,j,244338.0,119578.0,-1.3260399999999999,-0.513258,j,91429.2,80257.4,-0.505104,1.18845,b,71879.7,68835.5,0.0591509,-2.964,b,27957.7,27195.5,-0.0212801,2.51197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3844,66881.1,2.01724,j,1858220.0,261524.0,2.64885,1.56109,j,211681.0,163299.0,0.6978810000000001,-2.5198,j,461722.0,160048.0,1.71737,-1.56452,j,218349.0,121713.0,1.18212,-0.407647,j,111759.0,107210.0,0.27171100000000004,-0.955493,b,198941.0,68746.4,1.71848,1.32372,j,101695.0,31001.7,1.8548200000000001,-2.4143,j,30368.9,27663.7,0.376282,2.50294,,,,,,,,,,,,,,,,,,,,,,,,,
3845,58847.6,0.097401,j,113730.0,103631.0,-0.387945,2.59999,b,131675.0,78152.4,1.10812,0.498128,j,216395.0,58564.0,-1.9802099999999998,-2.10548,j,65447.4,53427.3,-0.6411560000000001,-2.16402,b,101143.0,41987.6,-1.51575,2.67607,j,415435.0,38927.0,-3.05839,2.71794,j,84549.0,38593.3,1.41011,-0.41695,j,55482.5,29198.7,-1.25003,0.143796,e-,27529.5,13094.6,1.3741299999999999,-3.10574,,,,,,,,,,,,,,,,,,,,
3846,25849.7,1.76091,j,257383.0,159408.0,-1.02844,0.516458,j,374445.0,153840.0,1.5309,-2.32752,b,164661.0,113360.0,-0.8800459999999999,-2.79264,j,149341.0,98909.3,0.958644,0.894437,j,654398.0,74470.6,-2.86288,-2.28267,j,136094.0,47170.2,-1.7165700000000002,-0.987439,j,30994.0,25641.4,0.583359,0.197592,j,396964.0,23381.4,-3.5241,0.456875,,,,,,,,,,,,,,,,,,,,,,,,,
3847,18941.6,-1.86311,j,191539.0,154236.0,-0.649857,-3.12616,b,162014.0,132256.0,0.633233,1.19469,j,114796.0,111209.0,-0.10740699999999999,1.97512,j,76079.8,68237.9,-0.459505,-0.611307,j,532352.0,64010.2,-2.80709,-0.667179,j,54195.9,53234.3,0.16513699999999998,-0.946029,j,262086.0,42685.1,2.5004299999999997,-1.0238,j,42568.8,31485.7,0.7994939999999999,-1.32905,j,310724.0,24275.5,-3.24073,-2.66644,,,,,,,,,,,,,,,,,,,,
3848,137169.0,2.64354,j,695393.0,121951.0,-2.4254599999999997,1.81579,j,247961.0,119088.0,-1.36085,-0.955863,b,166956.0,105471.0,-1.02892,0.077085,j,405530.0,101530.0,-2.06142,-0.997617,b,156724.0,44121.8,-1.9394200000000001,-2.80519,j,99668.0,43980.7,-1.4551,2.54197,b,41985.2,40630.7,0.181668,-2.15726,e-,19944.2,11091.9,1.19163,0.170108,,,,,,,,,,,,,,,,,,,,,,,,,
3849,62691.3,1.8607,b,119118.0,111638.0,-0.344148,-1.56178,j,135917.0,96380.0,-0.8773639999999999,2.90417,j,62499.2,61572.5,-0.134322,-0.589144,b,62933.3,32918.1,-1.2586,0.119826,j,28396.9,27621.1,-0.220556,1.96477,j,41721.5,26734.5,1.00199,0.193547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3850,73912.3,-2.07833,j,330965.0,320669.0,-0.0217832,-0.33055,j,168121.0,156107.0,0.285118,1.63186,j,182732.0,135256.0,-0.800866,-2.83659,j,124023.0,119354.0,-0.26511399999999996,1.9105,j,133247.0,70487.3,1.24213,2.01948,j,73114.3,69380.3,-0.276988,-2.37496,b,67655.7,66099.1,-0.0483345,-1.57836,j,351694.0,29019.2,3.18603,-3.05734,j,39150.7,27622.6,0.858952,3.04119,j,38907.8,26589.4,0.923032,-0.0127214,,,,,,,,,,,,,,,
3851,10602.6,1.33061,j,81663.3,80529.7,0.129276,-2.89919,j,148088.0,51455.8,1.71805,-0.172898,j,48237.6,47296.7,-0.136245,1.0276,j,48705.9,38588.5,0.693279,-0.653113,j,68247.5,38326.4,1.17584,-1.78453,j,173977.0,29446.4,-2.461,0.964127,j,543345.0,28116.6,-3.65375,-0.454484,j,331832.0,23256.7,3.34959,2.9332,,,,,,,,,,,,,,,,,,,,,,,,,
3852,36901.8,2.13881,j,82617.0,81745.5,-0.0331528,-1.46775,b,80826.8,54632.2,-0.933309,-1.37895,j,100152.0,46301.6,1.4031200000000001,0.387909,j,91942.4,45055.8,-1.3370799999999998,2.03888,j,41578.2,39058.9,0.203444,1.46329,j,32559.2,30741.2,0.323319,2.59977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3853,31618.8,-1.0358,j,101144.0,79670.1,-0.7128439999999999,2.69748,j,70740.5,36148.0,-1.28665,0.0897042,j,326350.0,35575.1,-2.9060900000000003,-1.72539,b,34062.4,31733.3,-0.283484,-0.425933,j,62725.5,30965.0,-1.32244,-1.10685,j,123797.0,23429.6,-2.34763,1.45651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3854,59515.3,-1.47951,j,163811.0,136379.0,-0.617013,1.11642,j,133638.0,131532.0,0.13527,-1.50942,b,179803.0,118760.0,0.9615360000000001,0.399595,j,295874.0,113906.0,1.60315,2.88896,j,100720.0,93524.3,0.372297,1.21143,j,127246.0,66505.0,-1.2606600000000001,0.651494,b,102146.0,53101.6,-1.25831,-1.20045,j,66487.5,46562.5,0.8792479999999999,-2.58259,j,77008.0,29709.4,-1.60219,2.54821,e+,124364.0,124250.0,-0.0428555,-2.63504,,,,,,,,,,,,,,,
3855,56451.5,-3.07794,b,84584.7,59171.4,0.8909520000000001,0.891035,b,218883.0,51824.8,2.11828,-0.138448,j,88429.9,35962.0,1.54401,-1.91761,j,143227.0,28756.9,2.28628,2.5894,m-,61396.4,40650.9,-0.9716090000000001,2.98051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3856,101080.0,2.16841,b,432987.0,201163.0,-1.3999700000000002,0.0634617,j,92566.9,68049.0,-0.822213,-2.71485,j,70983.8,66578.6,0.311224,-2.96606,b,58347.1,31961.6,-1.19058,-1.50516,b,100935.0,31720.3,-1.82256,-1.27494,m-,19702.4,19520.7,-0.136228,2.04867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3857,6972.65,0.496213,j,92127.3,62170.3,0.944691,1.8515,j,48955.9,31561.1,0.9997540000000001,-1.15831,j,160605.0,30700.2,2.33833,-0.305907,j,200984.0,29711.1,2.59934,-1.21534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3858,19745.4,-1.8708,b,181368.0,120405.0,0.956182,2.16665,j,57879.3,57627.4,-0.0631659,0.323889,b,52791.9,49757.2,-0.295029,-1.55653,j,145301.0,47428.2,1.78129,-1.08635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3859,18950.0,0.602366,b,117390.0,94000.0,-0.670381,3.06871,j,160695.0,93574.6,-1.12386,-0.311585,j,55684.7,54763.0,-0.0583039,0.245805,j,240528.0,49001.5,-2.27288,-2.8142,j,97691.7,44368.9,-1.4204,1.26382,j,274604.0,30380.4,2.89127,-1.25359,j,78529.4,29314.1,-1.63257,-1.26187,j,262018.0,26374.1,2.98623,2.97487,,,,,,,,,,,,,,,,,,,,,,,,,
3860,7519.58,-0.342656,b,213610.0,118062.0,-1.19702,-1.62161,j,53649.4,51312.8,-0.0861452,2.05483,b,125209.0,43499.0,-1.7161099999999998,1.48418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3861,23311.2,1.61831,j,1052260.0,692489.0,-0.968239,-0.412743,j,409787.0,338985.0,0.6263350000000001,3.01448,b,263752.0,254809.0,-0.23981799999999998,3.003,j,120052.0,117941.0,-0.180083,2.07693,j,128860.0,60759.5,-1.37771,1.5546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3862,80902.0,1.13661,j,108649.0,92729.0,0.57315,-3.07279,j,354193.0,80578.6,2.15938,-0.434857,j,414529.0,32934.5,3.2239400000000002,-2.41686,j,43470.2,32890.3,-0.7745489999999999,-2.08309,j,113353.0,31263.4,1.96133,0.411366,m-,69778.1,50510.5,0.847826,1.21933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3863,47580.7,-0.709512,j,546201.0,136651.0,-2.0619099999999997,1.96562,j,124453.0,115708.0,-0.32664299999999996,1.08223,j,102167.0,99752.1,-0.0169013,-1.22873,j,141742.0,95782.5,0.9342790000000001,-1.4382,j,79052.6,77398.2,-0.19436099999999998,-2.53937,b,64782.2,61177.3,0.317358,2.49483,j,70496.5,49222.8,0.8783280000000001,-2.27251,b,61690.9,45370.5,-0.772219,-0.2813,j,149434.0,28866.1,2.32746,1.11965,,,,,,,,,,,,,,,,,,,,
3864,18412.6,2.51004,j,979231.0,80281.9,3.19258,-1.09979,j,510092.0,63005.2,2.78029,-2.30372,j,1072080.0,58186.0,3.6060300000000005,1.08663,b,407204.0,52997.3,2.7272,2.92522,j,178139.0,50448.1,1.93202,0.815611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3865,58228.0,-0.0772965,b,118716.0,117692.0,0.038294800000000004,1.8586,j,114171.0,92191.6,-0.65552,-1.4095,j,555972.0,31739.5,-3.5553800000000004,3.13359,j,132769.0,31725.3,2.10863,-2.41782,e-,15263.0,12571.7,-0.643188,0.0484434,m+,29562.9,26254.7,-0.496866,0.73819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3866,3361.95,-1.3244,b,149395.0,95857.0,-1.0107899999999999,-2.39262,b,132218.0,90239.6,0.9205709999999999,1.3929,j,208679.0,78125.2,1.63446,-0.415183,j,277889.0,40039.4,-2.62485,1.99847,j,69948.0,24269.8,-1.71813,-1.57215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3867,58817.3,-2.63876,b,307582.0,62199.6,-2.2808,0.455003,j,89388.1,60351.0,-0.93921,1.45198,j,51281.8,35877.8,-0.881474,-0.468975,j,100917.0,35810.1,-1.69395,-1.983,j,30426.3,29124.1,0.24728000000000003,-2.55922,j,308343.0,25315.0,-3.19117,1.26031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3868,55946.8,1.94923,j,166036.0,87238.0,-1.25709,-1.07888,j,64231.5,49909.0,-0.729613,-0.0319101,b,81844.7,45706.8,1.17892,-2.69501,j,51901.9,39302.0,0.780756,0.959146,j,29466.6,24349.6,0.626989,1.85623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3869,52558.8,0.769673,j,163568.0,136660.0,0.608426,-1.03828,j,223792.0,112405.0,1.30884,2.19355,b,56857.7,54661.4,-0.00681991,1.09066,j,1409450.0,52321.4,3.98633,-2.60882,e+,67737.0,36589.1,1.2264899999999999,-2.54363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870,50200.2,1.67429,j,127494.0,123884.0,0.20315,-2.19827,j,407770.0,123354.0,1.8615599999999999,0.562138,j,61261.8,52681.4,0.45473199999999997,2.93386,e+,34129.2,33704.9,-0.1585,-0.708208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3871,38122.5,1.85043,j,99965.8,70383.5,-0.882438,1.98757,j,80746.0,67910.6,0.598204,-1.97536,j,1231100.0,61157.9,3.6947,0.597285,j,61708.3,48297.7,-0.7222970000000001,-1.87996,j,50311.9,46579.2,-0.322498,0.0366539,j,49457.9,42076.6,-0.5691970000000001,-2.58006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3872,34517.1,1.21347,j,87695.8,84868.3,-0.237887,2.47099,b,68611.0,40122.7,1.12267,-2.1952,e-,39418.2,39285.3,0.08223330000000001,-1.19762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873,33102.6,3.01567,j,402844.0,80916.6,-2.28698,-1.49214,j,164553.0,60626.8,-1.65317,2.2695,j,162953.0,46548.4,-1.9223,-0.159647,j,45931.3,45380.6,-0.0599952,2.25352,b,227275.0,39660.4,-2.43031,0.68697,j,53447.8,37495.0,-0.8797459999999999,-1.85349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3874,5456.84,-1.0579,j,622411.0,84021.3,2.69067,-1.76579,b,94294.3,80510.6,0.542501,2.79263,j,438977.0,76787.8,2.42865,0.284429,b,151189.0,69471.6,1.4008200000000002,-2.62227,j,74620.3,62843.6,0.597037,0.384691,j,102817.0,60680.6,1.11224,1.43261,j,71083.1,33291.0,1.38939,-0.657231,j,201526.0,23307.6,2.84638,-2.45452,,,,,,,,,,,,,,,,,,,,,,,,,
3875,228625.0,-2.56545,j,309045.0,114325.0,-1.64615,0.357418,b,185992.0,110391.0,1.10495,1.2031,j,206875.0,106568.0,-1.2765,1.28317,j,130658.0,103604.0,0.7070390000000001,-0.121976,b,88403.5,84730.4,0.274727,-1.90718,b,127149.0,70895.7,1.18298,-2.19582,j,102229.0,61342.5,-1.0836299999999999,2.03331,j,819546.0,44557.8,-3.60428,2.58147,j,35734.9,35684.5,-0.0399172,-0.812362,j,29789.5,29087.5,-0.184611,0.166466,,,,,,,,,,,,,,,
3876,11759.4,-1.91547,j,838488.0,272293.0,1.7873299999999999,1.04678,j,141945.0,119435.0,0.53157,-1.87606,b,162594.0,84809.7,-1.26426,-2.68133,j,82543.4,56980.1,-0.913855,-1.98443,b,46191.0,42935.1,-0.352317,2.45993,j,68698.6,39175.6,1.1558899999999999,-2.19935,j,33010.3,26878.8,0.65376,0.0305403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3877,55717.8,-1.60026,j,109893.0,107886.0,-0.167286,2.86884,b,95027.6,84612.2,-0.48423,-0.258043,j,70560.3,70273.4,0.0476575,1.28652,m+,141279.0,36595.2,-2.02675,-0.749086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3878,132638.0,1.66497,j,502695.0,174296.0,1.72006,-1.35319,b,134017.0,117011.0,0.503929,0.997435,j,193617.0,101704.0,-1.25165,1.77169,j,177027.0,101555.0,1.15025,0.264175,b,102933.0,99705.7,-0.16736600000000001,-1.84189,j,338569.0,96904.9,-1.9198,-1.7342,j,382309.0,82310.8,2.21522,2.2947,j,79193.9,76516.4,0.25851599999999997,2.72899,j,148590.0,66890.7,1.43461,-2.31571,j,67284.4,47476.0,0.87774,-1.36351,j,421093.0,43393.4,-2.96276,0.363542,,,,,,,,,,
3879,20994.2,-1.78498,b,122575.0,119288.0,0.166062,-1.62744,j,200147.0,106974.0,-1.22822,0.888209,j,81204.1,64810.6,-0.688873,1.85671,j,45688.6,33403.8,-0.8306899999999999,-2.60676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3880,47727.6,-1.78047,b,235019.0,103841.0,-1.4534799999999999,2.97184,j,77791.4,77612.2,0.016521200000000003,0.209552,b,119418.0,54356.4,-1.42107,0.517912,m+,39152.4,36280.2,-0.39532,-2.8871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3881,16488.1,-2.62975,j,1258500.0,137232.0,2.90584,2.12653,j,1101200.0,89022.7,3.20661,-0.706061,j,431315.0,84913.9,2.30638,-1.31319,j,143983.0,51211.1,1.6931599999999998,2.38003,j,1181730.0,49453.0,3.8663800000000004,1.12844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3882,55670.9,-2.02571,j,540655.0,99182.1,-2.37889,1.16026,j,173564.0,71412.2,-1.5349899999999999,1.59271,b,144323.0,61190.7,-1.49274,-2.92753,j,49231.6,48536.7,0.11377899999999999,1.50192,b,117860.0,42690.3,-1.67231,-0.392386,j,53053.8,32894.5,1.0377399999999999,-1.2928,g,266193.0,115410.0,-1.4781799999999998,-1.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3883,48599.7,-2.65204,b,407506.0,144683.0,1.6933900000000002,0.408758,j,588775.0,105236.0,2.40655,-2.16448,j,384797.0,91208.5,2.11743,1.17446,b,121217.0,47256.1,-1.59197,-2.75487,j,49224.2,45269.4,-0.353265,2.91246,j,27945.0,25937.0,-0.381768,-0.81378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3884,19754.2,-2.59988,b,317433.0,131511.0,1.52049,-0.52464,j,94248.0,88131.8,0.306807,1.92345,j,84645.8,81039.3,0.07642719999999999,-2.39638,j,817106.0,58453.1,3.3292900000000003,-0.0243465,j,658402.0,40226.0,3.4874,-2.88086,j,53335.0,39930.1,0.793652,0.222738,j,521998.0,38040.6,-3.31069,2.64879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3885,72781.0,-1.38353,j,216504.0,125304.0,1.1416899999999999,2.23063,j,67171.9,59262.6,0.49078299999999997,-1.07369,b,46205.3,43450.3,0.347366,1.62817,j,223485.0,42044.2,-2.35417,-2.26523,j,630921.0,31867.7,3.678,-2.1382,j,251068.0,25816.6,2.9649,2.02823,e+,170316.0,103177.0,1.08655,0.416081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886,15814.3,-1.37353,j,118984.0,82866.5,-0.897674,-1.26733,b,76559.8,70759.1,-0.28086500000000003,2.28831,j,167639.0,63723.5,1.61966,0.810859,j,64415.1,40471.5,1.0371299999999999,2.4969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3887,236908.0,2.86024,b,731132.0,454828.0,1.03146,-1.05514,b,357048.0,217073.0,-1.08019,2.92858,b,194964.0,181926.0,-0.37290500000000004,1.12475,j,152516.0,114212.0,-0.792287,1.87975,j,293372.0,88555.7,-1.8664,0.00139135,j,155131.0,83646.2,-1.22193,-0.506784,j,193006.0,44046.6,-2.15635,1.15989,j,41941.6,28686.6,0.9236030000000001,0.232837,,,,,,,,,,,,,,,,,,,,,,,,,
3888,151960.0,2.42384,j,147499.0,132616.0,0.400237,-1.11725,b,225557.0,82154.0,1.6674900000000001,0.0110531,j,96027.6,37732.7,-1.5847200000000001,2.38236,m+,53142.7,47181.4,0.49753800000000004,-2.91178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
